,rating,movieId,title,genres
432,4.0,436.0,Color of Night (1994),Drama|Thriller
433,4.0,437.0,Cops and Robbersons (1994),Comedy
434,4.0,438.0,"Cowboy Way, The (1994)",Action|Comedy|Drama
435,3.0,439.0,Dangerous Game (1993),Drama
436,3.0,440.0,Dave (1993),Comedy|Romance
437,4.0,441.0,Dazed and Confused (1993),Comedy
438,3.0,442.0,Demolition Man (1993),Action|Adventure|Sci-Fi
439,5.0,443.0,"Endless Summer 2, The (1994)",Adventure|Documentary
440,4.0,444.0,Even Cowgirls Get the Blues (1993),Comedy|Romance
441,4.0,445.0,Fatal Instinct (1993),Comedy
442,3.0,446.0,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
443,4.0,447.0,"Favor, The (1994)",Comedy|Romance
444,3.0,448.0,Fearless (1993),Drama
445,3.0,449.0,Fear of a Black Hat (1994),Comedy
446,4.0,450.0,With Honors (1994),Comedy|Drama
447,4.0,451.0,Flesh and Bone (1993),Drama|Mystery|Romance
448,4.0,452.0,Widows' Peak (1994),Drama
449,4.0,453.0,For Love or Money (1993),Comedy|Romance
450,5.0,454.0,"Firm, The (1993)",Drama|Thriller
451,3.0,455.0,Free Willy (1993),Adventure|Children|Drama
452,5.0,456.0,Fresh (1994),Crime|Drama|Thriller
453,3.0,457.0,"Fugitive, The (1993)",Thriller
454,3.0,458.0,Geronimo: An American Legend (1993),Drama|Western
455,5.0,459.0,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller
456,2.0,460.0,Getting Even with Dad (1994),Comedy
457,4.0,461.0,Go Fish (1994),Drama|Romance
458,2.0,462.0,"Good Man in Africa, A (1994)",Action|Adventure
459,5.0,463.0,Guilty as Sin (1993),Crime|Drama|Thriller
460,5.0,464.0,Hard Target (1993),Action|Adventure|Crime|Thriller
461,2.0,465.0,Heaven & Earth (1993),Action|Drama|War
462,3.0,466.0,Hot Shots! Part Deux (1993),Action|Comedy|War
463,5.0,467.0,Live Nude Girls (1995),Comedy
464,4.0,468.0,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
465,4.0,469.0,"House of the Spirits, The (1993)",Drama|Romance
466,5.0,470.0,House Party 3 (1994),Comedy
467,4.0,471.0,"Hudsucker Proxy, The (1994)",Comedy
468,5.0,472.0,I'll Do Anything (1994),Comedy|Drama
469,3.0,473.0,In the Army Now (1994),Comedy|War
470,5.0,474.0,In the Line of Fire (1993),Action|Thriller
471,4.0,475.0,In the Name of the Father (1993),Drama
472,4.0,476.0,"Inkwell, The (1994)",Comedy|Drama
473,5.0,477.0,What's Love Got to Do with It? (1993),Drama|Musical
474,5.0,478.0,Jimmy Hollywood (1994),Comedy|Crime|Drama
475,5.0,479.0,Judgment Night (1993),Action|Crime|Thriller
476,5.0,480.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
477,5.0,481.0,Kalifornia (1993),Drama|Thriller
478,4.0,482.0,Killing Zoe (1994),Crime|Drama|Thriller
479,4.0,483.0,King of the Hill (1993),Drama
480,4.0,484.0,Lassie (1994),Adventure|Children
481,5.0,485.0,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
482,5.0,486.0,Life with Mikey (1993),Comedy
483,3.0,487.0,Lightning Jack (1994),Comedy|Western
484,4.0,488.0,M. Butterfly (1993),Drama|Romance
485,5.0,489.0,Made in America (1993),Comedy
486,4.0,490.0,Malice (1993),Thriller
487,5.0,491.0,"Man Without a Face, The (1993)",Drama
488,5.0,492.0,Manhattan Murder Mystery (1993),Comedy|Mystery
489,5.0,493.0,Menace II Society (1993),Action|Crime|Drama
490,3.0,494.0,Executive Decision (1996),Action|Adventure|Thriller
491,5.0,495.0,In the Realm of the Senses (Ai no corrida) (1976),Drama
492,5.0,496.0,What Happened Was... (1994),Comedy|Drama|Romance|Thriller
493,3.0,497.0,Much Ado About Nothing (1993),Comedy|Romance
494,3.0,498.0,Mr. Jones (1993),Drama|Romance
495,3.0,499.0,Mr. Wonderful (1993),Comedy|Romance
496,5.0,500.0,Mrs. Doubtfire (1993),Comedy|Drama
497,3.0,501.0,Naked (1993),Drama
498,5.0,502.0,"Next Karate Kid, The (1994)",Action|Children|Romance
499,5.0,503.0,"New Age, The (1994)",Drama
500,5.0,504.0,No Escape (1994),Action|Drama|Sci-Fi
501,3.0,505.0,North (1994),Comedy
502,5.0,506.0,Orlando (1992),Drama|Fantasy|Romance
503,5.0,507.0,"Perfect World, A (1993)",Crime|Drama|Thriller
504,5.0,508.0,Philadelphia (1993),Drama
505,5.0,509.0,"Piano, The (1993)",Drama|Romance
506,4.0,510.0,Poetic Justice (1993),Drama
507,2.0,511.0,"Program, The (1993)",Action|Drama
508,5.0,512.0,"Puppet Masters, The (1994)",Horror|Sci-Fi
509,5.0,513.0,Radioland Murders (1994),Comedy|Mystery|Romance
510,5.0,514.0,"Ref, The (1994)",Comedy
511,5.0,515.0,"Remains of the Day, The (1993)",Drama|Romance
512,5.0,516.0,Renaissance Man (1994),Comedy|Drama
513,5.0,517.0,Rising Sun (1993),Action|Drama|Mystery
514,5.0,518.0,"Road to Wellville, The (1994)",Comedy
515,5.0,519.0,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller
516,5.0,520.0,Robin Hood: Men in Tights (1993),Comedy
517,5.0,521.0,Romeo Is Bleeding (1993),Crime|Thriller
518,3.0,522.0,Romper Stomper (1992),Action|Drama
519,5.0,523.0,Ruby in Paradise (1993),Drama
520,5.0,524.0,Rudy (1993),Drama
521,5.0,525.0,"Saint of Fort Washington, The (1993)",Drama
522,5.0,526.0,"Savage Nights (Nuits fauves, Les) (1992)",Drama
523,3.0,527.0,Schindler's List (1993),Drama|War
524,4.0,528.0,"Scout, The (1994)",Comedy|Drama
525,5.0,529.0,Searching for Bobby Fischer (1993),Drama
526,4.0,530.0,Second Best (1994),Drama
527,4.0,531.0,"Secret Garden, The (1993)",Children|Drama
528,4.0,532.0,Serial Mom (1994),Comedy|Crime|Horror
529,5.0,533.0,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
530,4.0,534.0,Shadowlands (1993),Drama|Romance
531,4.0,535.0,Short Cuts (1993),Drama
532,3.0,536.0,"Simple Twist of Fate, A (1994)",Drama
533,3.0,537.0,Sirens (1994),Drama
534,2.0,538.0,Six Degrees of Separation (1993),Drama
535,3.0,539.0,Sleepless in Seattle (1993),Comedy|Drama|Romance
536,3.0,540.0,Sliver (1993),Thriller
537,3.0,541.0,Blade Runner (1982),Action|Sci-Fi|Thriller
538,4.0,542.0,Son in Law (1993),Comedy|Drama|Romance
539,3.0,543.0,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
540,1.0,544.0,Striking Distance (1993),Action|Crime
541,3.0,545.0,Harem (1985),Drama
542,3.0,546.0,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
543,4.0,547.0,Surviving the Game (1994),Action|Adventure|Thriller
544,2.0,548.0,Terminal Velocity (1994),Action|Mystery|Thriller
545,3.0,549.0,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
546,2.0,550.0,Threesome (1994),Comedy|Romance
547,3.0,551.0,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
548,2.0,552.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
549,2.0,553.0,Tombstone (1993),Action|Drama|Western
550,3.0,554.0,Trial by Jury (1994),Crime|Drama|Thriller
551,2.0,555.0,True Romance (1993),Crime|Thriller
552,5.0,556.0,"War Room, The (1993)",Documentary
553,3.0,558.0,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
554,2.0,559.0,"Paris, France (1993)",Comedy
555,3.0,560.0,"Beans of Egypt, Maine, The (1994)",Drama
556,3.0,561.0,Killer (Bulletproof Heart) (1994),Drama|Thriller
557,4.0,562.0,Welcome to the Dollhouse (1995),Comedy|Drama
558,3.0,563.0,Germinal (1993),Drama|Romance
559,3.0,564.0,Chasers (1994),Comedy
560,4.0,565.0,Cronos (1993),Drama|Horror
561,3.0,566.0,Naked in New York (1994),Comedy|Romance
562,3.0,567.0,Kika (1993),Comedy|Drama
563,4.0,568.0,Bhaji on the Beach (1993),Comedy|Drama
564,3.0,569.0,Little Big League (1994),Comedy|Drama
565,3.0,570.0,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
566,4.0,571.0,"Wedding Gift, The (1994)",Drama|Romance
567,5.0,572.0,Foreign Student (1994),Drama
568,2.0,573.0,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
569,4.0,574.0,Spanking the Monkey (1994),Comedy|Drama
570,4.0,575.0,"Little Rascals, The (1994)",Children|Comedy
571,5.0,576.0,Fausto (1993),Comedy
572,5.0,577.0,Andre (1994),Adventure|Children|Drama
573,4.0,579.0,"Escort, The (Scorta, La) (1993)",Crime|Thriller
574,4.0,580.0,Princess Caraboo (1994),Drama
575,2.0,581.0,"Celluloid Closet, The (1995)",Documentary
576,3.0,582.0,Métisse (Café au Lait) (1993),Comedy|Drama
577,3.0,583.0,Dear Diary (Caro Diario) (1994),Comedy|Drama
578,5.0,584.0,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance
579,4.0,585.0,"Brady Bunch Movie, The (1995)",Comedy
580,3.0,586.0,Home Alone (1990),Children|Comedy
581,1.0,587.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
582,3.0,588.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
583,3.0,589.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi
584,4.0,590.0,Dances with Wolves (1990),Adventure|Drama|Western
585,4.0,591.0,Tough and Deadly (1995),Action|Drama|Thriller
586,5.0,592.0,Batman (1989),Action|Crime|Thriller
587,3.0,593.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
588,4.0,594.0,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
589,3.0,595.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
590,3.0,596.0,Pinocchio (1940),Animation|Children|Fantasy|Musical
591,3.0,597.0,Pretty Woman (1990),Comedy|Romance
592,3.0,598.0,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
593,3.0,599.0,"Wild Bunch, The (1969)",Adventure|Western
594,4.0,600.0,Love and a .45 (1994),Action|Comedy|Crime
595,3.0,601.0,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
596,5.0,602.0,"Great Day in Harlem, A (1994)",Documentary
597,3.0,603.0,"Bye Bye, Love (1995)",Comedy
598,1.0,604.0,Criminals (1996),Documentary
599,4.0,605.0,One Fine Day (1996),Drama|Romance
600,3.0,606.0,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
601,3.0,607.0,Century (1993),Drama
602,5.0,608.0,Fargo (1996),Comedy|Crime|Drama|Thriller
603,2.0,609.0,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
604,5.0,610.0,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
605,3.0,611.0,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
606,4.0,612.0,"Pallbearer, The (1996)",Comedy
607,4.0,613.0,Jane Eyre (1996),Drama|Romance
608,5.0,614.0,Loaded (1994),Drama|Thriller
609,3.0,615.0,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
610,4.0,616.0,"Aristocats, The (1970)",Animation|Children
611,4.0,617.0,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
612,4.0,618.0,Two Much (1995),Comedy|Romance
613,4.0,619.0,Ed (1996),Comedy
614,3.0,620.0,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama
615,3.0,621.0,My Favorite Season (1993),Drama
616,3.0,623.0,"Modern Affair, A (1995)",Romance
617,4.0,624.0,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller
618,4.0,625.0,Asfour Stah (1990),Drama
619,2.0,626.0,"Thin Line Between Love and Hate, A (1996)",Comedy
620,3.0,627.0,"Last Supper, The (1995)",Drama|Thriller
621,3.0,628.0,Primal Fear (1996),Crime|Drama|Mystery|Thriller
622,2.0,629.0,Rude (1995),Drama
623,3.0,630.0,Carried Away (1996),Drama|Romance
624,4.0,631.0,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
625,3.0,632.0,Land and Freedom (Tierra y libertad) (1995),Drama|War
626,2.0,633.0,Denise Calls Up (1995),Comedy
627,3.0,634.0,Theodore Rex (1995),Comedy
628,4.0,635.0,"Family Thing, A (1996)",Comedy|Drama
629,3.0,636.0,Frisk (1995),Drama
630,3.0,637.0,Sgt. Bilko (1996),Comedy
631,3.0,638.0,Jack and Sarah (1995),Romance
632,3.0,639.0,Girl 6 (1996),Comedy|Drama
633,4.0,640.0,Diabolique (1996),Drama|Thriller
634,2.0,641.0,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
635,5.0,642.0,Roula (1995),Drama
636,4.0,643.0,Peanuts - Die Bank zahlt alles (1996),Comedy
637,3.0,644.0,Happy Weekend (1996),Comedy
638,3.0,645.0,Nelly & Monsieur Arnaud (1995),Drama
639,3.0,647.0,Courage Under Fire (1996),Action|Crime|Drama|War
640,4.0,648.0,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
641,4.0,649.0,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
642,3.0,650.0,Moll Flanders (1996),Drama
643,3.0,651.0,"Superweib, Das (1996)",Comedy
644,4.0,652.0,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
645,4.0,653.0,Dragonheart (1996),Action|Adventure|Fantasy
646,3.0,654.0,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance
647,4.0,655.0,My Mother's Courage (Mutters Courage) (1995),Comedy
648,5.0,656.0,Eddie (1996),Comedy
649,3.0,657.0,Yankee Zulu (1994),Comedy|Drama
650,3.0,658.0,Billy's Holiday (1995),Drama|Musical
651,4.0,659.0,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
652,3.0,660.0,August (1996),Drama
653,3.0,661.0,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
654,3.0,662.0,Fear (1996),Thriller
655,3.0,663.0,Kids in the Hall: Brain Candy (1996),Comedy
656,3.0,664.0,Faithful (1996),Comedy
657,2.0,665.0,Underground (1995),Comedy|Drama|War
658,3.0,666.0,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
659,2.0,667.0,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
660,3.0,668.0,Song of the Little Road (Pather Panchali) (1955),Drama
661,3.0,670.0,"World of Apu, The (Apur Sansar) (1959)",Drama
662,3.0,671.0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
663,3.0,672.0,Tarantella (1995),Drama
664,3.0,673.0,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
665,3.0,674.0,Barbarella (1968),Adventure|Comedy|Sci-Fi
666,3.0,675.0,Hostile Intentions (1994),Action|Drama|Thriller
667,3.0,676.0,They Bite (1996),Comedy|Horror|Sci-Fi
668,2.0,678.0,Some Folks Call It a Sling Blade (1993),Drama|Thriller
669,4.0,679.0,"Run of the Country, The (1995)",Drama
670,3.0,680.0,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
671,4.0,681.0,Coup de torchon (Clean Slate) (1981),Crime
672,4.0,682.0,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
673,4.0,683.0,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
674,3.0,684.0,Windows (1980),Drama
675,3.0,685.0,It's My Party (1996),Drama
676,4.0,687.0,Country Life (1994),Drama|Romance
677,2.0,688.0,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
678,3.0,690.0,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
679,2.0,691.0,Mrs. Winterbourne (1996),Comedy|Romance
680,2.0,692.0,Solo (1996),Action|Sci-Fi|Thriller
681,4.0,693.0,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama
682,3.0,694.0,"Substitute, The (1996)",Action|Crime|Drama
683,3.0,695.0,True Crime (1996),Mystery|Thriller
684,3.0,696.0,Butterfly Kiss (1995),Drama|Thriller
685,3.0,697.0,Feeling Minnesota (1996),Drama|Romance
686,4.0,698.0,Delta of Venus (1995),Drama
687,3.0,699.0,To Cross the Rubicon (1991),Drama
688,4.0,700.0,Angus (1995),Comedy
689,4.0,701.0,Daens (1992),Drama
690,3.0,702.0,Faces (1968),Drama
691,4.0,703.0,Boys (1996),Drama
692,2.0,704.0,"Quest, The (1996)",Action|Adventure
693,4.0,705.0,Cosi (1996),Comedy
694,4.0,706.0,Sunset Park (1996),Drama
695,3.0,707.0,Mulholland Falls (1996),Crime|Drama|Thriller
696,3.0,708.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
697,3.0,709.0,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
698,4.0,710.0,Celtic Pride (1996),Comedy
699,3.0,711.0,Flipper (1996),Adventure|Children
700,3.0,712.0,Captives (1994),Crime|Drama|Romance|Thriller
701,2.0,713.0,Of Love and Shadows (1994),Drama
702,4.0,714.0,Dead Man (1995),Drama|Mystery|Western
703,5.0,715.0,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
704,2.0,716.0,Switchblade Sisters (1975),Crime
705,3.0,717.0,Mouth to Mouth (Boca a boca) (1995),Comedy
706,3.0,718.0,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
707,4.0,719.0,Multiplicity (1996),Comedy
708,4.0,720.0,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
709,3.0,721.0,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
710,5.0,722.0,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
711,3.0,723.0,Two Friends (1986),Drama
712,4.0,724.0,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
713,2.0,725.0,"Great White Hype, The (1996)",Comedy
714,4.0,726.0,Last Dance (1996),Drama
715,4.0,727.0,War Stories (1995),Documentary
716,2.0,728.0,Cold Comfort Farm (1995),Comedy
717,2.0,729.0,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
718,2.0,730.0,Low Life (1994),Drama
719,4.0,731.0,Heaven's Prisoners (1996),Crime|Thriller
720,3.0,732.0,Original Gangstas (1996),Crime
721,3.0,733.0,"Rock, The (1996)",Action|Adventure|Thriller
722,3.0,734.0,Getting Away With Murder (1996),Comedy
723,2.0,735.0,Cemetery Man (Dellamorte Dellamore) (1994),Horror
724,4.0,736.0,Twister (1996),Action|Adventure|Romance|Thriller
725,2.0,737.0,Barb Wire (1996),Action|Sci-Fi
726,3.0,738.0,"Garçu, Le (1995)",Drama
727,3.0,739.0,Honey Moon (Honigmond) (1996),Comedy
728,3.0,741.0,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
729,2.0,742.0,Thinner (1996),Horror|Thriller
730,2.0,743.0,Spy Hard (1996),Comedy
731,5.0,744.0,Brothers in Trouble (1995),Drama
732,3.0,745.0,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
733,4.0,746.0,Force of Evil (1948),Film-Noir
734,2.0,747.0,"Stupids, The (1996)",Comedy
735,2.0,748.0,"Arrival, The (1996)",Action|Sci-Fi|Thriller
736,3.0,749.0,"Man from Down Under, The (1943)",Drama
737,3.0,750.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
738,3.0,751.0,Careful (1992),Comedy|Horror
739,4.0,752.0,Vermont Is For Lovers (1992),Comedy|Documentary|Romance
740,3.0,753.0,"Month by the Lake, A (1995)",Comedy|Drama|Romance
741,4.0,754.0,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
742,4.0,755.0,Kim (1950),Children|Drama
743,5.0,756.0,Carmen Miranda: Bananas Is My Business (1994),Documentary
744,4.0,757.0,Ashes of Time (Dung che sai duk) (1994),Drama
745,4.0,758.0,"Jar, The (Khomreh) (1992)",Drama
746,5.0,759.0,Maya Lin: A Strong Clear Vision (1994),Documentary
747,3.0,760.0,Stalingrad (1993),Drama|War
748,4.0,761.0,"Phantom, The (1996)",Action|Adventure
749,4.0,762.0,Striptease (1996),Comedy|Crime
750,4.0,763.0,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
751,3.0,764.0,Heavy (1995),Drama|Romance
752,3.0,765.0,Jack (1996),Comedy|Drama
753,2.0,766.0,I Shot Andy Warhol (1996),Drama
754,5.0,767.0,"Grass Harp, The (1995)",Comedy|Drama
755,2.0,768.0,Someone Else's America (1995),Drama
756,4.0,769.0,Marlene Dietrich: Shadow and Light (1996),Documentary
757,3.0,770.0,Costa Brava (1946),Drama
758,4.0,771.0,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
759,3.0,772.0,Quartier Mozart (1992),Comedy
760,2.0,773.0,Touki Bouki (1973),Drama
761,4.0,774.0,Wend Kuuni (a.k.a. God's Gift) (1982),Drama
762,2.0,775.0,Spirits of the Dead (1968),Horror|Mystery
763,4.0,776.0,Babyfever (1994),Comedy|Drama
764,2.0,777.0,Pharaoh's Army (1995),War
765,2.0,778.0,Trainspotting (1996),Comedy|Crime|Drama
766,4.0,779.0,'Til There Was You (1997),Drama|Romance
767,3.0,780.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
768,3.0,781.0,Stealing Beauty (1996),Drama
769,3.0,782.0,"Fan, The (1996)",Drama|Thriller
770,4.0,783.0,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
771,3.0,784.0,"Cable Guy, The (1996)",Comedy|Thriller
772,4.0,785.0,Kingpin (1996),Comedy
773,4.0,786.0,Eraser (1996),Action|Drama|Thriller
774,4.0,787.0,"Gate of Heavenly Peace, The (1995)",Documentary
775,3.0,788.0,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
776,4.0,789.0,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
777,4.0,790.0,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
778,3.0,791.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
779,3.0,792.0,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
780,4.0,793.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
781,3.0,794.0,Midnight Dancers (Sibak) (1994),Comedy|Drama
782,4.0,795.0,Somebody to Love (1994),Drama
783,3.0,796.0,"Very Natural Thing, A (1974)",Drama
784,3.0,797.0,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
785,4.0,798.0,Daylight (1996),Action|Adventure|Drama|Thriller
786,3.0,799.0,"Frighteners, The (1996)",Comedy|Horror|Thriller
787,5.0,800.0,Lone Star (1996),Drama|Mystery|Western
788,4.0,801.0,Harriet the Spy (1996),Children|Comedy
789,3.0,802.0,Phenomenon (1996),Drama|Romance
790,3.0,803.0,Walking and Talking (1996),Comedy|Drama|Romance
791,4.0,804.0,She's the One (1996),Comedy|Romance
792,3.0,805.0,"Time to Kill, A (1996)",Drama|Thriller
793,3.0,806.0,American Buffalo (1996),Crime|Drama
794,3.0,807.0,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
795,2.0,808.0,Alaska (1996),Adventure|Children
796,2.0,809.0,Fled (1996),Action|Adventure
797,3.0,810.0,Kazaam (1996),Children|Comedy|Fantasy
